Caller Type,Caller Type Words,Caller Tag,Caller Tag Words,Caller Method,Caller Method Words,Caller Super Types,Calling Super Types Words,Called  Type,Called Type Words,Called  Tagged Type,Called Tagged Type Words,Called Method,Called Method Words
functional.FuncallEvaluator,none,FuncallEvaluator,none,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression,main.lisp.parser.terms.ExpressionFactory,expression:factory,main.lisp.parser.terms.ExpressionFactory,expression:factory,newInstance,new:instance
functional.FuncallEvaluator,none,FuncallEvaluator,none,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression,main.lisp.parser.terms.NilAtomicExpressionFactory,nil:atomic:expression:factory,main.lisp.parser.terms.NilAtomicExpressionFactory,nil:atomic:expression:factory,newInstance,new:instance
functional.FuncallEvaluator,none,FuncallEvaluator,none,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression,main.lisp.parser.terms.NilAtomicExpressionFactory,nil:atomic:expression:factory,main.lisp.parser.terms.NilAtomicExpressionFactory,nil:atomic:expression:factory,newInstance,new:instance
functional.FuncallEvaluator,none,FuncallEvaluator,none,evaluateLambda,evaluate:lambda,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression,main.lisp.evaluator.function.Lambda,lambda,main.lisp.evaluator.function.Lambda,lambda,getArgumentNames,get:argument:names
functional.FuncallEvaluator,none,FuncallEvaluator,none,evaluateLambda,evaluate:lambda,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,isAtom,is:atom
functional.FuncallEvaluator,none,FuncallEvaluator,none,evaluateLambda,evaluate:lambda,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression,main.lisp.evaluator.Environment,environment,main.lisp.evaluator.Environment,environment,assign,assign
functional.FuncallEvaluator,none,FuncallEvaluator,none,evaluateLambda,evaluate:lambda,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression,main.lisp.evaluator.Environment,environment,main.lisp.evaluator.Environment,environment,assign,assign
functional.FuncallEvaluator,none,FuncallEvaluator,none,evaluateLambda,evaluate:lambda,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,eval,none
functional.FuncallEvaluator,none,FuncallEvaluator,none,evaluateLambda,evaluate:lambda,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,getHead,get:head
functional.FuncallEvaluator,none,FuncallEvaluator,none,evaluateLambda,evaluate:lambda,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,getTail,get:tail
functional.FuncallEvaluator,none,FuncallEvaluator,none,evaluateLambda,evaluate:lambda,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression,main.lisp.evaluator.function.Lambda,lambda,main.lisp.evaluator.function.Lambda,lambda,eval,none
expression.LoadEvaluator,load,@LoadEvaluator,load,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,toString,to:string
expression.LoadEvaluator,load,@LoadEvaluator,load,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,eval,none
expression.LoadEvaluator,load,@LoadEvaluator,load,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,getHead,get:head
expression.LoadEvaluator,load,@LoadEvaluator,load,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,getTail,get:tail
expression.LoadEvaluator,load,@LoadEvaluator,load,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression,String,string,java.lang.String,string,substring,none
expression.LoadEvaluator,load,@LoadEvaluator,load,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression,String,string,java.lang.String,string,substring,none
expression.LoadEvaluator,load,@LoadEvaluator,load,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression,String,string,java.lang.String,string,length,length
expression.LoadEvaluator,load,@LoadEvaluator,load,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression,java.nio.file.Paths,paths,java.nio.file.Paths,paths,get,get
expression.LoadEvaluator,load,@LoadEvaluator,load,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression,java.nio.file.Files,files,java.nio.file.Files,files,readAllLines,read:all:lines
expression.LoadEvaluator,load,@LoadEvaluator,load,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression,java.nio.charset.Charset,none,java.nio.charset.Charset,none,forName,for:name
expression.LoadEvaluator,load,@LoadEvaluator,load,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression,main.lisp.interpreter.InterpreterModelSingleton,interpreter:model:singleton,main.lisp.interpreter.InterpreterModelSingleton,interpreter:model:singleton,newInput,new:input
expression.LoadEvaluator,load,@LoadEvaluator,load,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression,main.lisp.interpreter.InterpreterModelSingleton,interpreter:model:singleton,main.lisp.interpreter.InterpreterModelSingleton,interpreter:model:singleton,get,get
expression.LoadEvaluator,load,@LoadEvaluator,load,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression,main.lisp.parser.terms.TAtom,atom,main.lisp.parser.terms.TAtom,atom,TAtom,atom
expression.LoadEvaluator,load,@LoadEvaluator,load,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression,java.io.IOException,io:exception,java.io.IOException,io:exception,printStackTrace,print:stack:trace
expression.LoadEvaluator,load,@LoadEvaluator,load,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression,main.lisp.parser.terms.NilAtomicExpressionFactory,nil:atomic:expression:factory,main.lisp.parser.terms.NilAtomicExpressionFactory,nil:atomic:expression:factory,newInstance,new:instance
environments.EnvironmentImplementation,environment:implementation,@NestedLexicalEnvironment,nested:lexical:environment,assign,assign,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:AbstractEnvironment,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression:abstract:environment,main.lisp.evaluator.environment.AbstractEnvironment,abstract:environment,main.lisp.evaluator.environment.AbstractEnvironment,abstract:environment,put,put
environments.EnvironmentImplementation,environment:implementation,@NestedLexicalEnvironment,nested:lexical:environment,assignFun,assign:fun,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:AbstractEnvironment,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression:abstract:environment,main.lisp.evaluator.environment.AbstractEnvironment,abstract:environment,main.lisp.evaluator.environment.AbstractEnvironment,abstract:environment,put,put
environments.EnvironmentImplementation,environment:implementation,@NestedLexicalEnvironment,nested:lexical:environment,assignFun,assign:fun,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:AbstractEnvironment,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression:abstract:environment,main.lisp.evaluator.environment.AbstractEnvironment,abstract:environment,main.lisp.evaluator.environment.AbstractEnvironment,abstract:environment,getFunctionMap,get:function:map
environments.EnvironmentImplementation,environment:implementation,@NestedLexicalEnvironment,nested:lexical:environment,assignFun,assign:fun,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:AbstractEnvironment,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression:abstract:environment,main.lisp.parser.terms.IdentifierAtom,identifier:atom,main.lisp.parser.terms.IdentifierAtom,identifier:atom,toString,to:string
environments.EnvironmentImplementation,environment:implementation,@NestedLexicalEnvironment,nested:lexical:environment,lookup,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:AbstractEnvironment,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression:abstract:environment,environments.EnvironmentImplementation,environment:implementation,@NestedLexicalEnvironment,nested:lexical:environment,isEmpty,is:empty
